dataset,series,model,family,window_type,h,coverage,interval_width,mae,rmse,pinball_lower,pinball_upper,n
workforce,workforce,lgbm_conformal,ml,rolling,3,0.95,16.305097436546838,3.4770334257480293,4.649464105889391,0.42642746145846894,0.4432311628088666,20
workforce,workforce,lgbm_conformal,ml,rolling,4,0.95,13.610409518650476,2.752961229416896,3.4623529380827285,0.4779024135744575,0.35163452101500914,20
workforce,workforce,lgbm_conformal,ml,rolling,5,0.95,39.21478972637887,7.817623968140649,9.640571131123492,1.2222464921353375,1.1512905767020452,20
workforce,workforce,lgbm_conformal,ml,rolling,6,0.9,41.253622328340484,7.226993529351924,10.675945044878848,1.1208745479777644,1.8675623999549025,20
workforce,workforce,lgbm_conformal,ml,rolling,7,0.95,41.38614547735442,6.1037773996866695,10.73761084729538,1.0308722327336117,2.365526536607786,20
workforce,workforce,lgbm_conformal,ml,rolling,8,0.9,40.423813007056054,9.477947606439248,11.829994254934759,1.1333203222839985,1.5077960865535656,20
workforce,workforce,lgbm_conformal,ml,rolling,9,0.9,38.817332668567595,7.852043800185955,9.802895247952346,0.974901332187413,1.6266561097049692,20
workforce,workforce,lgbm_conformal,ml,rolling,10,0.85,18.52484458960506,5.512018227089742,6.867685776219446,0.5129952405533155,1.0818732906703086,20
workforce,workforce,lgbm_conformal,ml,rolling,11,0.85,14.849820231612494,3.612888232018655,4.500972867741657,0.4597041703389955,0.6427884306120499,20
workforce,workforce,lgbm_conformal,ml,rolling,12,0.95,40.42416187234262,9.084227310942131,12.00542304242293,0.9598005027373745,1.4676489076105135,20
workforce,workforce,lgbm_conformal,ml,rolling,13,0.95,41.92731044000467,6.91590994510982,9.541319392856648,0.8958684400141342,1.3865415133725878,20
workforce,workforce,lgbm_conformal,ml,rolling,14,0.95,42.110434115896645,7.932061505303854,11.267070244726764,1.093890944410005,2.0822586731215975,20
economic,economic,seasonal_naive,baseline,expanding,1,1.0,39.30766666666667,10.513333333333335,12.011451480427615,1.4436916666666668,0.521691666666667,6
economic,economic,seasonal_naive,baseline,expanding,2,1.0,39.307666666666655,9.876666666666665,11.43185024394564,1.454525,0.5108583333333335,6
economic,economic,seasonal_naive,baseline,expanding,3,1.0,39.30766666666667,9.058333333333332,11.029320770866473,1.4299416666666664,0.5354416666666671,6
economic,economic,seasonal_naive,baseline,expanding,4,1.0,39.30766666666667,9.993333333333334,11.261234390598572,1.4823583333333337,0.4830250000000003,6
economic,economic,seasonal_naive,baseline,expanding,5,1.0,39.30766666666666,8.969999999999999,10.25667424980762,1.4311916666666669,0.534191666666667,6
economic,economic,seasonal_naive,baseline,expanding,6,1.0,39.30766666666666,9.516666666666666,10.934082799515767,1.4086916666666667,0.5566916666666671,6
economic,economic,sarima,classical,expanding,1,1.0,11.706937652005346,1.9218510701275495,2.504224435180218,0.2996003115459222,0.28574657105434537,6
economic,economic,sarima,classical,expanding,2,1.0,15.335044773350631,2.2739828551252876,2.5848460027301376,0.4071723254907443,0.35957991317678767,6
economic,economic,sarima,classical,expanding,3,1.0,18.344238466298684,3.083984960491302,3.4613081837393613,0.5081436946281354,0.4090682286867992,6
economic,economic,sarima,classical,expanding,4,1.0,20.9825764267646,3.360707867036107,3.9368655356827866,0.609523233707369,0.43960558763086127,6
economic,economic,sarima,classical,expanding,5,1.0,23.338464371539374,4.177037177129321,5.370634525173728,0.7342395592364044,0.4326836593405646,6
economic,economic,sarima,classical,expanding,6,1.0,25.484372272097705,5.655590977911203,6.5611365242793065,0.8064635791646757,0.46775503444021016,6
economic,economic,ets,classical,expanding,1,1.0,10.979392752756082,1.8079347227055678,2.428531211286081,0.26603847967330424,0.28293115796450014,6
economic,economic,ets,classical,expanding,2,1.0,14.350479423276541,2.254902310463976,2.6058425783061794,0.3550965014921366,0.36242746967169087,6
economic,economic,ets,classical,expanding,3,1.0,17.068434909125916,3.415908997470865,3.657035557057707,0.43665957702752517,0.4167621684287712,6
economic,economic,ets,classical,expanding,4,1.0,19.409640633315767,3.460494584679708,4.222321453235521,0.5154705751880923,0.4550114564776966,6
economic,economic,ets,classical,expanding,5,1.0,21.497550418412704,4.620734928461857,5.769870798285886,0.6204491748713368,0.4544283460492988,6
economic,economic,ets,classical,expanding,6,1.0,23.400068057692994,5.511266052218076,7.101717004171356,0.6730429709091648,0.4969604319754855,6
economic,economic,prophet,gam,expanding,1,0.5,12.303152621079084,4.783954399738694,6.120436280237365,0.5049489792911813,1.2280198464583212,6
economic,economic,prophet,gam,expanding,2,0.5,12.29826626993952,5.431471424603146,6.29380347674151,0.44597505837331175,1.2587699004231954,6
economic,economic,prophet,gam,expanding,3,0.3333333333333333,12.402079013180009,6.349294484173261,6.812961298967913,0.6489670525731683,1.1692207327282078,6
economic,economic,prophet,gam,expanding,4,0.5,12.21058584292893,5.185598117424353,6.616172458443773,0.7950890726246106,1.244737265700791,6
economic,economic,prophet,gam,expanding,5,0.5,12.27989420874421,5.4450403361936095,6.729592518355515,0.9181930575669884,1.3580737363266893,6
economic,economic,prophet,gam,expanding,6,0.5,12.279089545471386,6.59782090688591,8.515666841995591,1.7541665504158164,1.5493584808769894,6
economic,economic,sktime_theta,gam,expanding,1,1.0,13.837365588126106,2.6269242851252748,3.796707427259028,0.4539010311611358,0.2379672482451698,6
economic,economic,sktime_theta,gam,expanding,2,1.0,16.616634792562678,1.970397268182083,2.514624547153166,0.49399548533826504,0.3368362542898693,6
economic,economic,sktime_theta,gam,expanding,3,1.0,18.993445459924654,2.996624129213378,3.9704922711120916,0.5148171081948983,0.43485516480133474,6
economic,economic,sktime_theta,gam,expanding,4,0.8333333333333334,21.104235771179436,5.673688663984545,6.689188771113713,0.6000762609889069,0.5836216602002328,6
economic,economic,sktime_theta,gam,expanding,5,0.8333333333333334,23.022298774360383,6.257190899943528,6.910642921599629,0.6695396506937433,0.5738884452798843,6
economic,economic,sktime_theta,gam,expanding,6,0.6666666666666666,24.792408602321473,7.9145469902088434,9.403919426979742,0.850075623439546,1.1283315644522414,6
economic,economic,lgbm_quantile,ml,expanding,1,0.6666666666666666,6.992756383989025,2.3259323854985374,3.1092719187473317,0.3907088251341843,0.7214737678197801,6
economic,economic,lgbm_quantile,ml,expanding,2,0.5,4.59133944855914,2.7099508063360296,3.90563774228905,0.547735787943346,0.9968430814606469,6
economic,economic,lgbm_quantile,ml,expanding,3,0.3333333333333333,3.762607829001155,4.082336506668142,5.311328112570139,1.4001408128079689,1.3905895253331515,6
economic,economic,lgbm_quantile,ml,expanding,4,0.3333333333333333,6.450885707673898,4.514624002014031,5.511711601630614,1.1954733108375855,1.789850476359532,6
economic,economic,lgbm_quantile,ml,expanding,5,0.16666666666666666,4.333165203101937,5.749501342379152,6.3058985028417105,1.3166348058209443,3.210385536030852,6
economic,economic,lgbm_quantile,ml,expanding,6,0.16666666666666666,5.220110268055341,6.5236513637447,7.310549891122605,1.7989693421278659,3.3322404126914225,6
economic,economic,lgbm_conformal,ml,expanding,1,1.0,15.638266971651072,2.8460411340415654,3.1867657464479877,0.4457299051387464,0.3361834434438076,6
economic,economic,lgbm_conformal,ml,expanding,2,0.8333333333333334,17.738257840629302,3.0642550459272684,4.140049997564217,0.5087369375586228,0.8600733652068021,6
economic,economic,lgbm_conformal,ml,expanding,3,0.8333333333333334,19.958718434853193,4.521593260184872,5.798934010949471,0.570130016551953,1.058457125447203,6
economic,economic,lgbm_conformal,ml,expanding,4,0.8333333333333334,21.796959356404056,5.639025820095848,6.767194148614505,0.6535334767087456,0.8808612437108035,6
economic,economic,lgbm_conformal,ml,expanding,5,0.8333333333333334,21.95723846413705,6.319384069442681,7.475859747024832,0.6500907038475874,1.216741947180445,6
economic,economic,lgbm_conformal,ml,expanding,6,0.5,22.88324667878038,6.949711727733018,8.379184475388044,0.733255911342619,0.9682161695464306,6
economic,economic,seasonal_naive,baseline,rolling,1,1.0,42.45666666666668,10.513333333333335,12.011451480427615,1.5224166666666668,0.6004166666666673,6
economic,economic,seasonal_naive,baseline,rolling,2,1.0,42.45666666666667,9.876666666666665,11.43185024394564,1.53325,0.5895833333333341,6
economic,economic,seasonal_naive,baseline,rolling,3,1.0,42.456666666666656,9.058333333333332,11.029320770866473,1.5086666666666666,0.6141666666666671,6
economic,economic,seasonal_naive,baseline,rolling,4,1.0,42.45666666666667,9.993333333333334,11.261234390598572,1.5610833333333336,0.5617500000000005,6
economic,economic,seasonal_naive,baseline,rolling,5,1.0,42.456666666666656,8.969999999999999,10.25667424980762,1.5099166666666666,0.6129166666666673,6
economic,economic,seasonal_naive,baseline,rolling,6,1.0,42.456666666666656,9.516666666666666,10.934082799515767,1.4874166666666664,0.6354166666666673,6
economic,economic,sarima,classical,rolling,1,1.0,8.323446947387167,1.7990657460587112,2.5120034564377405,0.20299523333353056,0.21317711403582792,6
economic,economic,sarima,classical,rolling,2,1.0,10.503109086703459,2.0029797084048986,2.398783976085152,0.2542385180205186,0.2709169363146546,6
economic,economic,sarima,classical,rolling,3,1.0,13.065725847409718,2.307483092291823,2.62765484945331,0.3262946209488943,0.32699167142159197,6
economic,economic,sarima,classical,rolling,4,0.8333333333333334,15.045912804683788,2.621438830942637,3.3099994619199697,0.4050311410863836,0.4430384059824622,6
economic,economic,sarima,classical,rolling,5,0.8333333333333334,17.20937939763606,3.777998161377141,4.599219628563081,0.5039422947327591,0.6741046334929527,6
economic,economic,sarima,classical,rolling,6,0.8333333333333334,19.107855785857982,5.047402305826722,6.046396373747315,0.5695781138628205,1.1239211127055884,6
economic,economic,ets,classical,rolling,1,1.0,10.726768040096784,1.889436975146424,2.4737385026867638,0.27061003478592566,0.26572836721891374,6
economic,economic,ets,classical,rolling,2,1.0,14.003365577623745,2.3931036330198054,2.7164843583158187,0.3670456435041894,0.33312263537699804,6
economic,economic,ets,classical,rolling,3,1.0,16.69834841302599,3.4184023214565733,3.653614397503849,0.45819596059251794,0.3767214600587819,6
economic,economic,ets,classical,rolling,4,1.0,19.055786069300463,3.391862190193398,3.978791081995674,0.5479498338643763,0.4048394696006472,6
economic,economic,ets,classical,rolling,5,1.0,21.184335437976415,4.2365581731827575,5.4393343571268025,0.6648165692994062,0.39440020259941483,6
economic,economic,ets,classical,rolling,6,1.0,23.143526790670354,5.689443123154892,6.728207149507539,0.7299990024333147,0.4271773371002036,6
economic,economic,prophet,gam,rolling,1,0.6666666666666666,7.101381952227167,4.092410088301079,5.479812091805661,0.3311699090279966,1.5987768801453657,6
economic,economic,prophet,gam,rolling,2,0.5,7.398957197127447,4.372746484918466,5.348166222731109,0.7191796871992507,1.3829633042338907,6
economic,economic,prophet,gam,rolling,3,0.3333333333333333,7.2516246027392555,5.614168411223346,6.100099267137564,1.2183147767106846,1.5489256137511516,6
economic,economic,prophet,gam,rolling,4,0.3333333333333333,7.525245301977378,5.689263346425501,6.7394513847037265,1.3575992303267075,1.6686794393977034,6
economic,economic,prophet,gam,rolling,5,0.16666666666666666,7.810869266574659,6.6399327932384296,7.166482601911134,1.550588741568311,1.7953285422408254,6
economic,economic,prophet,gam,rolling,6,0.3333333333333333,8.343810213610496,7.425357442188424,8.392610054920668,2.1449540303054073,2.0908563563503995,6
economic,economic,sktime_theta,gam,rolling,1,0.8333333333333334,13.197032237294591,2.7331355624951357,4.568909421627878,0.45340452042390367,0.8105803068829444,6
economic,economic,sktime_theta,gam,rolling,2,0.8333333333333334,15.76712926686483,1.9485670954053613,3.436236979279334,0.4706414770852212,0.32850586213440663,6
economic,economic,sktime_theta,gam,rolling,3,0.8333333333333334,17.972594594194703,3.7399225001510152,5.0503067462046385,0.5326718506942953,0.5149128800978818,6
economic,economic,sktime_theta,gam,rolling,4,0.8333333333333334,19.935232262862144,6.68886568520692,7.610448497081391,0.5893241084139756,1.1097485326718162,6
economic,economic,sktime_theta,gam,rolling,5,0.8333333333333334,21.721102873114507,6.040585590729838,7.370125903895297,0.6362838958390621,0.9930482454879154,6
economic,economic,sktime_theta,gam,rolling,6,0.6666666666666666,23.370821807307077,7.621771585127033,9.031262179581507,0.7258991670765536,1.2690891659683168,6
economic,economic,lgbm_quantile,ml,rolling,1,0.6666666666666666,7.185480243645164,2.3219513701587764,2.5832875785018508,0.26182205689788224,0.9546516237934252,6
economic,economic,lgbm_quantile,ml,rolling,2,0.6666666666666666,6.803508893934357,2.9948637781249183,3.6271932739508848,0.25676792414301214,1.1811244253064779,6
economic,economic,lgbm_quantile,ml,rolling,3,0.5,4.46566346322076,4.230935663536016,5.293014414956878,0.7603025493495501,1.9081230099984703,6
economic,economic,lgbm_quantile,ml,rolling,4,0.3333333333333333,5.8569625549645865,4.7539744425144095,5.850398286005577,1.0393267914093929,2.2605291716473315,6
economic,economic,lgbm_quantile,ml,rolling,5,0.16666666666666666,4.058180420950109,6.1940540297503,6.944483902909682,1.190725648346708,3.733578818852795,6
economic,economic,lgbm_quantile,ml,rolling,6,0.16666666666666666,5.361251830211434,7.0014020623646145,8.113956083064059,1.5284199867131287,3.7178946495424063,6
economic,economic,lgbm_conformal,ml,rolling,1,1.0,15.337765442904336,2.475886596241523,2.7765006873162084,0.4426943161375281,0.3241939560076892,6
economic,economic,lgbm_conformal,ml,rolling,2,1.0,17.515673686084387,2.795283658955668,3.5520269692534385,0.513399164781536,0.36238451952268386,6
economic,economic,lgbm_conformal,ml,rolling,3,0.8333333333333334,18.483242222426895,4.24903318589909,5.326232960865845,0.8539422662775439,0.3938122360237018,6
economic,economic,lgbm_conformal,ml,rolling,4,0.5,19.539835556219458,5.41610470496001,6.453088214301749,0.8158629271991692,0.5316387894863189,6
economic,economic,lgbm_conformal,ml,rolling,5,0.6666666666666666,20.50130848189562,6.693476040143442,7.532541441353159,1.0414516806915783,0.7917978309604305,6
economic,economic,lgbm_conformal,ml,rolling,6,0.5,20.899455000400668,7.536534140640863,8.626290548591426,1.4296094706452944,0.8425610657749648,6
intermittent,SKU-C3087,seasonal_naive,baseline,expanding,1,0.875,3.375,1.0,2.0615528128088303,0.25625,0.16250000000000014,8
intermittent,SKU-C3087,seasonal_naive,baseline,expanding,2,0.875,3.375,1.0,2.0615528128088303,0.25625,0.16250000000000014,8
intermittent,SKU-C3087,seasonal_naive,baseline,expanding,3,0.875,3.0,1.125,2.57390753524675,0.05625000000000001,0.5937500000000001,8
intermittent,SKU-C3087,seasonal_naive,baseline,expanding,4,1.0,3.125,0.125,0.3535533905932738,0.0,0.15625000000000014,8
intermittent,SKU-C3087,seasonal_naive,baseline,expanding,5,0.875,3.375,1.0,2.5,0.48124999999999996,0.18750000000000017,8
intermittent,SKU-C3087,seasonal_naive,baseline,expanding,6,0.875,3.375,0.5,1.4142135623730951,0.11875,0.17500000000000016,8
intermittent,SKU-C3087,seasonal_naive,baseline,expanding,7,1.0,3.0,0.75,1.5,0.037500000000000006,0.1125000000000001,8
intermittent,SKU-C3087,seasonal_naive,baseline,expanding,8,0.75,3.375,1.25,2.5,0.26875,0.40000000000000013,8
intermittent,SKU-C3087,seasonal_naive,baseline,expanding,9,0.75,3.375,1.25,2.5,0.26875,0.40000000000000013,8
intermittent,SKU-C3087,seasonal_naive,baseline,expanding,10,1.0,3.0,0.0,0.0,0.0,0.15000000000000013,8
intermittent,SKU-C3087,seasonal_naive,baseline,expanding,11,1.0,3.125,0.25,0.5,0.00625,0.15000000000000013,8
intermittent,SKU-C3087,seasonal_naive,baseline,expanding,12,0.875,3.375,0.875,2.4748737341529163,0.0625,0.6062500000000001,8
intermittent,SKU-C3087,seasonal_naive,baseline,expanding,13,0.75,3.375,1.0,2.0,0.14375,0.27500000000000013,8
intermittent,SKU-C3087,seasonal_naive,baseline,expanding,14,1.0,3.0,0.0,0.0,0.0,0.15000000000000013,8
intermittent,SKU-C3087,sarima,classical,expanding,1,0.875,2.690241175503272,0.640824671195285,0.9924738288898713,0.018750000000000003,0.1522442858631129,8
intermittent,SKU-C3087,sarima,classical,expanding,2,0.875,2.6836450466772965,0.6360010632318431,0.9929730130642614,0.018750000000000003,0.15292847458303635,8
intermittent,SKU-C3087,sarima,classical,expanding,3,0.875,2.6759634510841535,1.299741133903065,2.4527408964977293,0.05625000000000001,0.620673542794617,8
intermittent,SKU-C3087,sarima,classical,expanding,4,1.0,2.677497848430309,0.3418336018807337,0.3425067837765079,0.0,0.13387489242151557,8
intermittent,SKU-C3087,sarima,classical,expanding,5,1.0,2.6863978025372486,0.3875949141729118,0.4014194409278082,0.00625,0.12806989012686254,8
intermittent,SKU-C3087,sarima,classical,expanding,6,1.0,2.679669258175393,0.3440063318854253,0.34482960420194014,0.0,0.13398346290876978,8
intermittent,SKU-C3087,sarima,classical,expanding,7,0.75,2.675728437851187,0.9176803039632865,1.3597417435670633,0.037500000000000006,0.1734448872395187,8
intermittent,SKU-C3087,sarima,classical,expanding,8,0.875,2.6796755741966902,0.881508420640202,1.6754187882344782,0.03125,0.3900538596039943,8
intermittent,SKU-C3087,sarima,classical,expanding,9,0.875,2.6795310934334697,0.890557155732581,1.6890502551561974,0.03125,0.4022113995261714,8
intermittent,SKU-C3087,sarima,classical,expanding,10,1.0,2.679459335397244,0.34361473230825024,0.34421905855851703,0.0,0.1339729667698623,8
intermittent,SKU-C3087,sarima,classical,expanding,11,1.0,2.6793875976757198,0.3733120969691168,0.38497779794290526,0.00625,0.1277193798837861,8
intermittent,SKU-C3087,sarima,classical,expanding,12,0.75,2.6793158802623256,1.9288473299126232,3.349031974787011,0.08750000000000001,1.1370579377960024,8
intermittent,SKU-C3087,sarima,classical,expanding,13,0.875,2.679244183150492,0.7639727295957186,1.3418753712549154,0.025,0.27676651096790644,8
intermittent,SKU-C3087,sarima,classical,expanding,14,1.0,2.679172506333652,0.34333059247187,0.3439444388916657,0.0,0.1339586253166827,8
intermittent,SKU-C3087,ets,classical,expanding,1,0.875,2.719195592521046,0.6548209196881621,0.9914741728470148,0.018750000000000003,0.1500468660454638,8
intermittent,SKU-C3087,ets,classical,expanding,2,0.875,2.71919560424846,0.6548209196881621,0.9914741728470148,0.018750000000000003,0.15004686515574955,8
intermittent,SKU-C3087,ets,classical,expanding,3,0.875,2.719195615975875,1.3130448642447812,2.436183615221556,0.05625000000000001,0.615077460118258,8
intermittent,SKU-C3087,ets,classical,expanding,4,1.0,2.7191956277032885,0.3737127451991621,0.3737599656941229,0.0,0.13595978138516454,8
intermittent,SKU-C3087,ets,classical,expanding,5,1.0,2.719195639430702,0.40426937286202413,0.41261742524829703,0.00625,0.12970978197153524,8
intermittent,SKU-C3087,ets,classical,expanding,6,1.0,2.719195651158116,0.3737127451991621,0.3737599656941229,0.0,0.13595978255790592,8
intermittent,SKU-C3087,ets,classical,expanding,7,0.75,2.7191956628855305,0.9362771557539176,1.351809803049208,0.037500000000000006,0.16575523285644989,8
intermittent,SKU-C3087,ets,classical,expanding,8,0.875,2.719195674612944,0.9048209196881621,1.6718963437966698,0.03125,0.3875468598174639,8
intermittent,SKU-C3087,ets,classical,expanding,9,0.875,2.719195686340358,0.9076819586090893,1.6761690186270917,0.03125,0.3964459892732336,8
intermittent,SKU-C3087,ets,classical,expanding,10,1.0,2.7191956980677716,0.3737127451991621,0.3737599656941229,0.0,0.1359597849033887,8
intermittent,SKU-C3087,ets,classical,expanding,11,1.0,2.7191957097951853,0.40264621521505944,0.4106458108535497,0.00625,0.1297097854897594,8
intermittent,SKU-C3087,ets,classical,expanding,12,0.75,2.719195721522599,1.9392402215236375,3.331424447023675,0.08750000000000001,1.1266941891296356,8
intermittent,SKU-C3087,ets,classical,expanding,13,0.875,2.7191957332500127,0.7820387166045741,1.3315406105625618,0.025,0.2713274512922004,8
intermittent,SKU-C3087,ets,classical,expanding,14,1.0,2.7191957449774264,0.3737127451991621,0.3737599656941229,0.0,0.13595978724887142,8
intermittent,SKU-C3087,prophet,gam,expanding,1,0.875,2.624910332851272,0.6064908626060648,0.9388493253449072,0.018750000000000003,0.13818406709734946,8
intermittent,SKU-C3087,prophet,gam,expanding,2,1.0,2.874501980888388,0.7534314101611921,0.9798563141668334,0.018750000000000003,0.1249750990444195,8
intermittent,SKU-C3087,prophet,gam,expanding,3,0.875,2.9263259337539234,1.495838254963887,2.5723559035831394,0.05625000000000001,0.677159848115787,8
intermittent,SKU-C3087,prophet,gam,expanding,4,1.0,2.5908410852131336,0.36226467866025314,0.4747083678393583,0.0,0.1295420542606568,8
intermittent,SKU-C3087,prophet,gam,expanding,5,1.0,3.065839227782784,0.6553887223485179,0.7814305869600807,0.00625,0.14704196138913933,8
intermittent,SKU-C3087,prophet,gam,expanding,6,1.0,2.7931996778875288,0.5328912433938358,0.6605326474181278,0.0,0.13965998389437656,8
intermittent,SKU-C3087,prophet,gam,expanding,7,1.0,3.056360491991777,0.8952276465952178,1.0594315766367346,0.037500000000000006,0.11531802459958895,8
intermittent,SKU-C3087,prophet,gam,expanding,8,0.875,2.720684877530072,0.9956937581721044,1.7523556768607027,0.03125,0.3858454213886119,8
intermittent,SKU-C3087,prophet,gam,expanding,9,0.875,2.977677140416155,1.2427118110635076,1.8411258492633484,0.03125,0.43658957478079263,8
intermittent,SKU-C3087,prophet,gam,expanding,10,1.0,3.04501950318613,0.7481197782468959,0.8427330496807954,0.0,0.15225097515930663,8
intermittent,SKU-C3087,prophet,gam,expanding,11,1.0,2.693138958851307,0.45378130937730093,0.5913668266225554,0.00625,0.12840694794256546,8
intermittent,SKU-C3087,prophet,gam,expanding,12,0.75,3.135914242250334,2.196184927614656,3.186104584950297,0.08750000000000001,1.04162731369393,8
intermittent,SKU-C3087,prophet,gam,expanding,13,0.875,2.8929529262003415,1.008275919925851,1.4373471476954152,0.025,0.28662718445188506,8
intermittent,SKU-C3087,prophet,gam,expanding,14,1.0,3.161377506124234,0.8541106791676158,0.9155002606920543,0.0,0.15806887530621183,8
intermittent,SKU-C3087,sktime_theta,gam,expanding,1,0.875,2.5062067650907247,0.5169628051383135,1.029383490942099,0.018750000000000003,0.17210912689519636,8
intermittent,SKU-C3087,sktime_theta,gam,expanding,2,0.875,2.742940720370481,0.685766777387834,0.996692373835003,0.018750000000000003,0.14998083314406643,8
intermittent,SKU-C3087,sktime_theta,gam,expanding,3,0.875,2.785690015421178,1.363516839657381,2.434132012878213,0.05625000000000001,0.6185503218914457,8
intermittent,SKU-C3087,sktime_theta,gam,expanding,4,1.0,2.4354894410666006,0.10377623133306128,0.10512822508229942,0.0,0.12177447205333013,8
intermittent,SKU-C3087,sktime_theta,gam,expanding,5,1.0,2.903734046390322,0.5546695612934869,0.5573882371865527,0.00625,0.13893670231951621,8
intermittent,SKU-C3087,sktime_theta,gam,expanding,6,1.0,2.6317411093228795,0.30002789958933973,0.30112242568786796,0.0,0.13158705546614408,8
intermittent,SKU-C3087,sktime_theta,gam,expanding,7,0.75,2.8051749861574993,0.9868286255050858,1.3285217330549297,0.037500000000000006,0.14911012313827846,8
intermittent,SKU-C3087,sktime_theta,gam,expanding,8,0.875,2.5060219509632558,0.7668115880600626,1.7305151890298112,0.03125,0.4096166847134327,8
intermittent,SKU-C3087,sktime_theta,gam,expanding,9,0.875,2.742755906243012,0.9446115775683198,1.684481732968299,0.03125,0.3988849442569928,8
intermittent,SKU-C3087,sktime_theta,gam,expanding,10,1.0,2.7855052012937094,0.4537919915601687,0.4554226792979678,0.0,0.1392752600646856,8
intermittent,SKU-C3087,sktime_theta,gam,expanding,11,1.0,2.435304626939131,0.19598573810992606,0.32158061255160786,0.00625,0.11551523134695665,8
intermittent,SKU-C3087,sktime_theta,gam,expanding,12,0.75,2.9035492322628524,2.0537986575400486,3.2713247825800393,0.08750000000000001,1.0973123278740193,8
intermittent,SKU-C3087,sktime_theta,gam,expanding,13,0.875,2.63155629519541,0.7336733396168691,1.3512564513223544,0.025,0.28167336989134273,8
intermittent,SKU-C3087,sktime_theta,gam,expanding,14,1.0,2.8049901720300308,0.4732769622964889,0.47402837869882186,0.0,0.14024950860150165,8
intermittent,SKU-C3087,lgbm_quantile,ml,expanding,1,0.875,1.12973572194866,0.4248232439915669,1.0514761887250157,0.01898561010279325,0.037749186629158986,8
intermittent,SKU-C3087,lgbm_quantile,ml,expanding,2,0.875,1.1614869718695053,0.39517097296011294,1.0427715690956088,0.01900616929328007,0.039337831187858455,8
intermittent,SKU-C3087,lgbm_quantile,ml,expanding,3,0.875,0.6821378970369287,1.2699557562514856,2.5903971926949434,0.05623451525123707,0.8424170369180526,8
intermittent,SKU-C3087,lgbm_quantile,ml,expanding,4,0.875,0.8857778680914593,0.12293541573098553,0.23171380490233617,0.0003126234344609707,0.04430534726954463,8
intermittent,SKU-C3087,lgbm_quantile,ml,expanding,5,0.875,2.2417908121420433,0.3680103852230081,0.6807404043193356,0.006596636086924328,0.10585778461167725,8
intermittent,SKU-C3087,lgbm_quantile,ml,expanding,6,0.875,0.9266286790254288,0.08921116353782442,0.1887159539807557,0.00035161981238528356,0.046349940257186494,8
intermittent,SKU-C3087,lgbm_quantile,ml,expanding,7,0.75,0.5991847419390097,0.751953221238026,1.4992845287197236,0.03748196464478653,0.5821400995789552,8
intermittent,SKU-C3087,lgbm_quantile,ml,expanding,8,0.75,0.4653682015597277,0.6742445307751241,1.77016642952229,0.03160052809186869,0.5948354458401549,8
intermittent,SKU-C3087,lgbm_quantile,ml,expanding,9,0.75,0.7296324119883726,0.7795715178387734,1.801969285714486,0.03160150391846091,0.6070622573134047,8
intermittent,SKU-C3087,lgbm_quantile,ml,expanding,10,0.875,0.7668615025599882,0.3506267870395674,0.6120660569272591,0.00024452126911445743,0.03835594466847915,8
intermittent,SKU-C3087,lgbm_quantile,ml,expanding,11,0.75,0.9921450717143723,0.3700390005312652,0.648919101041447,0.0064943223466429984,0.08972401876493002,8
intermittent,SKU-C3087,lgbm_quantile,ml,expanding,12,0.625,2.190244277374045,2.055467077882611,3.4872280413409977,0.08777716938838635,1.4586143646508924,8
intermittent,SKU-C3087,lgbm_quantile,ml,expanding,13,0.75,1.4587315436397867,0.6667840284190193,1.4546743728816516,0.02528594348271371,0.43150830616669655,8
intermittent,SKU-C3087,lgbm_quantile,ml,expanding,14,0.875,2.0879383661485806,0.1289542808526323,0.2770569808580725,0.0002200089833163138,0.10440849772760366,8
intermittent,SKU-C3087,lgbm_conformal,ml,expanding,1,0.875,2.1511926927567604,0.44790842547925047,0.8368020376259611,0.018750000000000003,0.13476063496676743,8
intermittent,SKU-C3087,lgbm_conformal,ml,expanding,2,1.0,2.3449493119834326,0.2945695299000971,0.3916251796266189,0.009212199402478971,0.10803526619669276,8
intermittent,SKU-C3087,lgbm_conformal,ml,expanding,3,0.875,2.3607981656372004,1.3508151828161827,2.5612244599583853,0.05625000000000001,0.823115013281914,8
intermittent,SKU-C3087,lgbm_conformal,ml,expanding,4,1.0,2.017687908458295,0.18411169161810328,0.3048135670798009,0.0,0.10088439542291483,8
intermittent,SKU-C3087,lgbm_conformal,ml,expanding,5,0.5,2.9894013482166972,1.3879142068718417,2.033770725888242,0.37973472640587347,0.16287715827430205,8
intermittent,SKU-C3087,lgbm_conformal,ml,expanding,6,0.875,2.0280006839332003,0.28585241903913766,0.5115382912329868,0.048251202420393685,0.10393957116615452,8
intermittent,SKU-C3087,lgbm_conformal,ml,expanding,7,0.75,2.121663104005269,0.8103128297064641,1.2448738445412992,0.037268513714283094,0.26323313274053717,8
intermittent,SKU-C3087,lgbm_conformal,ml,expanding,8,0.875,2.1733437495615426,0.9862360162753102,1.869704756467137,0.03125,0.5263329931821498,8
intermittent,SKU-C3087,lgbm_conformal,ml,expanding,9,0.75,2.3800265772794633,1.2046668650318606,2.0028189750505874,0.05803208431581187,0.4951719719429353,8
intermittent,SKU-C3087,lgbm_conformal,ml,expanding,10,0.875,2.439174663094187,0.6694176512167509,0.938669859227327,0.057986739536347365,0.12501066681451722,8
